image_index,concept,verdict,macro_cluster
49,the diaphragm maintains a smooth arcuate contour across the lower thoracic cavity.,Aligned,3
49,the heart ventricles occupy the inferior aspect of the central mediastinal shadow.,Aligned,0
49,the pleural surfaces appear smooth and well defined along the lateral chest walls.,Aligned,0
49,unexpanded lung,Uncertain,0
49,vertebral columns,Uncertain,2
50,calcified granuloma,Uncertain,0
50,calculus in biliary tract,Uncertain,5
50,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
50,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Unaligned,1
50,crowding of the pulmonary vascular markings within the affected lung zone.,Uncertain,0
50,cystic fibrosis (disorder),Uncertain,0
50,diffuse bilateral peribronchial thickening with prominent central bronchiectasis throughout both lungs.,Uncertain,0
50,diffuse hyperlucency of the left lung with associated attenuation of peripheral pulmonary vessels.,Uncertain,0
50,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
50,"disease, forestier's",Uncertain,2
50,enlarged mediastinal lymph nodes causing subtle widening of the paratracheal stripe.,Uncertain,7
50,fibrocystic disease,Uncertain,0
50,increased retrosternal lucency with posterior bowing of the sternal body on lateral view.,Uncertain,2
50,large air filled bullae are identified within the apical lung regions.,Uncertain,0
50,mediastinal shift,Unaligned,0
50,miliary lupoid of boeck,Uncertain,1
50,multiple ring shadows and tubular opacities consistent with widespread cystic bronchiectasis.,Uncertain,0
50,normal aortic arch shadow is visualized along the superior mediastinal border.,Unaligned,0
50,persistent hazy opacity noted within the right upper lobe lung parenchyma.,Uncertain,0
50,"sarcoid, boeck's",Uncertain,1
50,smooth tracheal walls are identified extending inferiorly toward the level of the carina.,Uncertain,0
50,solitary circumscribed mass lesion projecting over the right mid lung zone.,Unaligned,0
50,"spine, cervical",Uncertain,2
50,the carina is sharp and located at the level of the hilum.,Uncertain,0
50,the left atrial appendage is located along the mid left heart border.,Uncertain,0
50,the lungs appear well expanded with normal radiolucency throughout both hemithoraces.,Uncertain,0
50,the pulmonary artery segment maintains a normal contour along the left heart border.,Uncertain,0
50,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
50,tuberculosis,Uncertain,1
51,calcified granuloma,Uncertain,0
51,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
51,chronic irreversible airway obstruction,Uncertain,0
51,confluent airspace opacities identified throughout the right middle and lower lobes.,Uncertain,0
51,costophrenic angle,Uncertain,4
51,dense amorphous calcifications identified along the thoracic wall soft tissue planes.,Uncertain,2
51,diffuse fine reticulonodular opacities distributed throughout both mid and upper lung zones.,Uncertain,1
51,discrete radiopaque biliary calculus projected over the right hepatic shadow.,Unaligned,5
51,expansile lytic lesion noted within the mid portion of the right scapula.,Unaligned,2
51,free intraperitoneal air collection noted tracking along the superior hepatic surface.,Unaligned,3
51,hemopneumothorax,Unaligned,0
51,hemothorax,Unaligned,0
51,large lobulated soft tissue density identified in the left lower lung field.,Unaligned,0
51,layering opacity along the lateral chest wall indicates pleural effusion.,Unaligned,0
51,lucent fracture line extending through the mid shaft of the left humerus.,Unaligned,2
51,multiple small dense pulmonary nodules scattered throughout both lung fields.,Uncertain,0
51,normal midline position of the air filled trachea is maintained throughout the thorax.,Uncertain,0
51,patchy airspace opacification identified in the right mid lung zone suggesting consolidation.,Uncertain,0
51,patchy consolidations with cavitation identified in the right upper lung field.,Unaligned,1
51,prominent tubular opacities noted within the lower lung zones bilaterally.,Uncertain,0
51,pulmonary vascular structures are clearly visible radiating from the bilateral hila.,Uncertain,0
51,radiopaque calculus identified within the right upper quadrant biliary region.,Unaligned,5
51,retrocardiac soft tissue opacity noted within the posterior mediastinum.,Unaligned,3
51,solitary circumscribed mass lesion projecting over the right mid lung zone.,Uncertain,0
51,the costophrenic angles are preserved and show no signs of pleural fluid accumulation.,Uncertain,4
51,the heart ventricles occupy the inferior aspect of the central mediastinal shadow.,Uncertain,0
51,the proximal humerus is visualized within the lateral aspect of the thoracic cage.,Uncertain,2
51,visible pleural air collection accompanied by dependent opacification consistent with a hemopneumothorax.,Unaligned,0
52,a solitary well-defined nodule with central dense calcification is noted.,Uncertain,0
52,atheroscleroses,Uncertain,0
52,calcified granuloma,Uncertain,0
52,calculus in biliary tract (disorder),Uncertain,5
52,cholelithiasis,Uncertain,5
52,chronic irreversible airway obstruction,Uncertain,0
52,dense calcified plaques identified along the margins of the thoracic aorta.,Unaligned,0
52,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
52,"disease, forestier's",Uncertain,2
52,enlarged mediastinal lymph nodes causing subtle widening of the paratracheal stripe.,Uncertain,7
52,fibrocystic disease,Uncertain,0
52,"fibroses, pulmonary",Uncertain,0
52,gallstone diseases,Uncertain,5
52,multiple ring shadows and tubular opacities consistent with widespread cystic bronchiectasis.,Uncertain,0
52,oesophageal hiatal hernia,Uncertain,3
52,pneumothorax (disorder),Unaligned,0
52,smooth tracheal walls are identified extending inferiorly toward the level of the carina.,Uncertain,0
52,solitary circumscribed mass lesion projecting over the right mid lung zone.,Uncertain,0
52,the heart ventricles occupy the inferior aspect of the central mediastinal shadow.,Uncertain,0
52,the proximal humerus is visualized within the lateral aspect of the thoracic cage.,Uncertain,2
52,the pulmonary artery segment maintains a normal contour along the left heart border.,Uncertain,0
52,the thoracic aorta maintains a smooth lateral contour along the upper mediastinal stripe.,Aligned,0
52,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
52,tracheal structure,Uncertain,0
52,tuberculosis,Uncertain,1
52,tuberculous (qualifier value),Uncertain,1
53,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
53,cardiomegaly (disorder),Uncertain,0
53,crowding of the pulmonary vascular markings within the affected lung zone.,Uncertain,0
53,cystic fibrosis (disorder),Uncertain,0
53,dense pleural opacity causing obscuration of the underlying pulmonary vascular markings.,Unaligned,0
53,diffuse fine reticulonodular opacities distributed throughout both mid and upper lung zones.,Uncertain,1
53,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
53,"disease, forestier's",Uncertain,2
53,"fibroses, pulmonary",Uncertain,0
53,forestiers disease,Uncertain,2
53,large air filled bullae are identified within the apical lung regions.,Unaligned,0
53,lumbar vertebral segments are faintly outlined at the base of the film.,Uncertain,2
53,normal cardiac ventricular contours are visualized along the left heart border profile.,Aligned,0
53,persistent hazy opacity noted within the right upper lobe lung parenchyma.,Unaligned,0
53,"spine, cervical",Uncertain,2
53,the carina is sharp and located at the level of the hilum.,Uncertain,0
53,the pleural surfaces appear smooth and well defined along the lateral chest walls.,Aligned,0
53,the upper abdomen is partially included at the base of the image.,Uncertain,3
53,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
53,vertebral columns,Uncertain,2
54,a solitary well-defined rounded opacity is noted within the right upper lobe.,Unaligned,0
54,abnormal separation of the articular surfaces within the acromioclavicular joint.,Uncertain,1
54,bronchiectasis (disorder),Uncertain,0
54,bronchiolitis (disorder),Uncertain,0
54,bullous emphysema,Uncertain,0
54,cervical spines,Uncertain,2
54,cholelithiasis,Uncertain,5
54,chronic irreversible airway obstruction,Uncertain,0
54,coad,Uncertain,0
54,"columns, spinal",Uncertain,2
54,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Uncertain,1
54,cystic fibrosis,Uncertain,0
54,cystic fibrosis (disorder),Uncertain,0
54,diffuse hyperlucency of the left lung with associated attenuation of peripheral pulmonary vessels.,Uncertain,0
54,diffuse miliary pattern of tiny rounded opacities throughout the pulmonary parenchyma.,Uncertain,0
54,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
54,fibrocystic disease,Uncertain,0
54,gallstone diseases,Uncertain,5
54,generalized thinning of the cortical margins of the visualized ribs.,Uncertain,2
54,heart structure (body structure),Uncertain,0
54,miliary lupoid of boeck,Uncertain,1
54,multiple ring shadows and tubular opacities consistent with widespread cystic bronchiectasis.,Uncertain,0
54,normal midline position of the trachea with a well defined tracheal air column.,Aligned,0
54,"sarcoid, boeck's",Uncertain,1
54,"spine, cervical",Uncertain,2
54,the lungs appear well expanded with normal radiolucency throughout both hemithoraces.,Aligned,0
54,tuberculosis,Uncertain,1
55,acute bronchitis (disorder),Uncertain,0
55,arthritides,Uncertain,1
55,bilateral perihilar airspace opacities consistent with pulmonary edema.,Uncertain,0
55,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
55,chronic irreversible airway obstruction,Uncertain,0
55,confluent airspace opacities identified throughout the right middle and lower lobes.,Uncertain,0
55,dense amorphous calcifications identified along the thoracic wall soft tissue planes.,Uncertain,2
55,diffuse fine reticulonodular opacities distributed throughout both mid and upper lung zones.,Uncertain,1
55,"eventration, diaphragmatic",Uncertain,3
55,free intraperitoneal air collection noted tracking along the superior hepatic surface.,Unaligned,3
55,gas filled structure noted superior to the left hemidiaphragm.,Unaligned,3
55,gas shadows are noted within the upper abdomen beneath the hemidiaphragms.,Unaligned,3
55,heart atria,Uncertain,0
55,hemothorax,Unaligned,0
55,increased density obscuring the hemidiaphragm consistent with a significant pleural collection.,Uncertain,0
55,increased retrosternal lucency with posterior bowing of the sternal body on lateral view.,Uncertain,2
55,lower thoracic and upper lumbar vertebrae are identified on the lateral view.,Uncertain,2
55,normal midline position of the trachea with a well defined tracheal air column.,Aligned,0
55,pericardial effusion,Uncertain,0
55,radiolucent epicardial adipose tissue visible along the lower anterior heart border.,Uncertain,6
55,radiolucent gas collection identified between the liver dome and the diaphragm.,Unaligned,3
55,retrocardiac soft tissue opacity noted within the posterior mediastinum.,Unaligned,3
55,"spine, cervical",Aligned,2
55,subdiaphragmatic lucency consistent with free air within the peritoneal cavity.,Unaligned,3
55,the proximal humerus is visualized within the lateral aspect of the thoracic cage.,Uncertain,2
55,the shoulder region demonstrates normal osseous alignment and intact cortical margins.,Uncertain,2
55,the upper abdomen is partially included at the base of the image.,Uncertain,3
55,there is a noticeable shift of the mediastinum toward the contralateral side.,Unaligned,0
55,visible pleural air collection accompanied by dependent opacification consistent with a hemopneumothorax.,Unaligned,0
55,well-defined costophrenic sulcus with normal contour and sharp margins.,Uncertain,4
56,a solitary well-defined nodule with central dense calcification is noted.,Uncertain,0
56,"bone, broken",Unaligned,2
56,cardiac insufficiency,Uncertain,0
56,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
56,coad,Uncertain,0
56,"columns, spinal",Aligned,2
56,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Unaligned,1
56,costophrenic angle,Uncertain,4
56,dense amorphous calcifications identified along the thoracic wall soft tissue planes.,Uncertain,2
56,dense calcified plaques identified along the margins of the thoracic aorta.,Unaligned,0
56,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
56,"disease, forestier's",Uncertain,2
56,expansile lytic lesion noted within the mid portion of the right scapula.,Unaligned,2
56,"fibroses, pulmonary",Uncertain,0
56,gallstone disease,Uncertain,5
56,kyphosis,Uncertain,2
56,localized dome shaped elevation of the hemidiaphragm contour on the frontal view.,Uncertain,3
56,multiple ring shadows and tubular opacities consistent with widespread cystic bronchiectasis.,Uncertain,0
56,radiopaque calculus identified within the right upper quadrant biliary region.,Unaligned,5
56,small focal nodular density identified in the left lower lung field.,Uncertain,0
56,sternal prominence projecting anteriorly beyond the normal thoracic cage margin.,Unaligned,2
56,tracheal structure,Uncertain,0
56,well-defined costophrenic sulcus with normal contour and sharp margins.,Aligned,4
57,acute bronchitis (disorder),Uncertain,0
57,atheroscleroses,Uncertain,0
57,bronchiectasis (disorder),Uncertain,0
57,bronchiolitis (disorder),Uncertain,0
57,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
57,chronic irreversible airway obstruction,Uncertain,0
57,confluent airspace opacification present within the left lower lobe segment.,Uncertain,0
57,crowding of the pulmonary vascular markings within the affected lung zone.,Uncertain,0
57,diffuse bilateral peribronchial thickening with prominent central bronchiectasis throughout both lungs.,Uncertain,0
57,gas shadows are noted within the upper abdomen beneath the hemidiaphragms.,Uncertain,3
57,"hernia, hiatus",Uncertain,3
57,increased retrosternal clear space observed due to anterior sternal bowing.,Uncertain,2
57,large air filled bullae are identified within the apical lung regions.,Uncertain,0
57,multiple ring shadows and tubular opacities consistent with widespread cystic bronchiectasis.,Uncertain,0
57,patchy airspace opacification identified in the right mid lung zone suggesting consolidation.,Uncertain,0
57,patchy consolidations with cavitation identified in the right upper lung field.,Unaligned,1
57,patchy opacification identified throughout the mid to lower zones of the lung.,Uncertain,0
57,pulmonary cicatrix,Uncertain,0
57,pulmonary vascular structures are clearly visible radiating from the bilateral hila.,Uncertain,0
57,retrocardiac soft tissue opacity noted within the posterior mediastinum.,Unaligned,3
57,single focal pulmonary nodule noted within the peripheral lung parenchyma.,Uncertain,0
57,the carina is sharp and located at the level of the hilum.,Unaligned,0
57,the left atrial appendage is located along the mid left heart border.,Uncertain,0
57,the lungs appear well expanded with normal radiolucency throughout both hemithoraces.,Uncertain,0
57,the pulmonary artery segment maintains a normal contour along the left heart border.,Uncertain,0
57,tuberculous,Uncertain,1
57,unexpanded lung,Uncertain,0
57,vertebral columns,Uncertain,2
57,visible pleural air collection accompanied by dependent opacification consistent with a hemopneumothorax.,Unaligned,0
57,visualized thoracic skeletal deformity with abnormal configuration of the bony thorax.,Uncertain,2
58,besnier boeck disease,Uncertain,1
58,bronchiectasis (disorder),Uncertain,0
58,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
58,chronic irreversible airway obstruction,Uncertain,0
58,confluent airspace opacities identified throughout the right middle and lower lobes.,Uncertain,0
58,costophrenic angle,Uncertain,4
58,dense calcified plaques identified along the margins of the thoracic aorta.,Unaligned,0
58,diffuse bilateral peribronchial thickening with prominent central bronchiectasis throughout both lungs.,Uncertain,0
58,discrete radiopaque biliary calculus projected over the right hepatic shadow.,Uncertain,5
58,enlarged mediastinal lymph nodes causing subtle widening of the paratracheal stripe.,Uncertain,7
58,expansile lytic lesion noted within the mid portion of the right scapula.,Unaligned,2
58,free intraperitoneal air collection noted tracking along the superior hepatic surface.,Unaligned,3
58,"hernia, hiatus",Aligned,3
58,increased posterior curvature of the thoracic spine is noted on the lateral view.,Uncertain,2
58,kyphosis,Uncertain,2
58,large air filled bullae are identified within the apical lung regions.,Uncertain,0
58,large lobulated soft tissue density identified in the left lower lung field.,Uncertain,0
58,localized dome shaped elevation of the hemidiaphragm contour on the frontal view.,Uncertain,3
58,lucent fracture line extending through the mid shaft of the left humerus.,Unaligned,2
58,marked thoracic skeletal deformity with altered contour of the bony chest wall.,Uncertain,2
58,obliteration of the costophrenic sulcus consistent with pleural fluid collection.,Uncertain,0
58,patchy opacification identified throughout the mid to lower zones of the lung.,Uncertain,0
58,radiopaque calculus identified within the right upper quadrant biliary region.,Unaligned,5
58,single focal pulmonary nodule noted within the peripheral lung parenchyma.,Uncertain,0
58,small focal nodular density identified in the left lower lung field.,Uncertain,0
58,solitary circumscribed mass lesion projecting over the right mid lung zone.,Uncertain,0
58,the left atrial appendage is located along the mid left heart border.,Uncertain,0
58,the pleural surfaces appear smooth and well defined along the lateral chest walls.,Uncertain,0
58,the pulmonary artery segment maintains a normal contour along the left heart border.,Uncertain,0
58,the pulmonary artery trunk demonstrates normal caliber and smooth lateral mediastinal margins.,Uncertain,0
58,unexpanded lung,Uncertain,0
58,vertebral columns,Uncertain,2
59,acute bronchitis (disorder),Uncertain,0
59,chronic irreversible airway obstruction,Unaligned,0
59,"columns, spinal",Uncertain,2
59,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Unaligned,1
59,confluent airspace opacification present within the left lower lobe segment.,Unaligned,0
59,cystic fibrosis,Uncertain,0
59,cystic fibrosis (disorder),Uncertain,0
59,dense consolidation obscuring the normal vascular markings in the left lower lung.,Unaligned,0
59,dense pleural opacity causing obscuration of the underlying pulmonary vascular markings.,Unaligned,0
59,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
59,gas filled structure noted superior to the left hemidiaphragm.,Unaligned,3
59,globular heart shape suggesting an increase in the pericardial space.,Unaligned,0
59,heart structure (body structure),Aligned,0
59,localized upward displacement of the hemidiaphragm contour without associated mass effect.,Uncertain,3
59,retrocardiac soft tissue opacity noted within the posterior mediastinum.,Unaligned,3
59,"spine, cervical",Uncertain,2
59,structure of yellow fat,Uncertain,6
59,the carina is sharp and located at the level of the hilum.,Unaligned,0
59,the thoracic aorta maintains a smooth lateral contour along the upper mediastinal stripe.,Unaligned,0
59,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
59,tuberculous (qualifier value),Unaligned,1
60,abnormal separation of the articular surfaces within the acromioclavicular joint.,Uncertain,1
60,besnier boeck disease,Uncertain,1
60,bilateral perihilar airspace opacities consistent with pulmonary edema.,Uncertain,0
60,bullous emphysema,Uncertain,0
60,calcified granuloma,Uncertain,0
60,calculus in biliary tract,Uncertain,5
60,chronic irreversible airway obstruction,Uncertain,0
60,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Unaligned,1
60,confluent airspace opacities identified throughout the right middle and lower lobes.,Uncertain,0
60,crowding of the pulmonary vascular markings within the affected lung zone.,Uncertain,0
60,dense amorphous calcifications identified along the thoracic wall soft tissue planes.,Uncertain,2
60,dense pleural opacity causing obscuration of the underlying pulmonary vascular markings.,Uncertain,0
60,diffuse miliary pattern of tiny rounded opacities throughout the pulmonary parenchyma.,Uncertain,0
60,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
60,forestiers disease,Uncertain,2
60,layering opacity along the lateral chest wall indicates pleural effusion.,Unaligned,0
60,multiple small gas lucencies identified throughout the subcutaneous soft tissues of chest.,Unaligned,0
60,patchy consolidations with cavitation identified in the right upper lung field.,Unaligned,1
60,persistent hazy opacity noted within the right upper lobe lung parenchyma.,Uncertain,0
60,pulmonary vascular structures are clearly visible radiating from the bilateral hila.,Uncertain,0
60,radiolucent epicardial adipose tissue visible along the lower anterior heart border.,Uncertain,6
60,shoulder,Uncertain,2
60,small focal nodular density identified in the left lower lung field.,Uncertain,0
60,"spine, cervical",Uncertain,2
60,subdiaphragmatic lucency consistent with free air within the peritoneal cavity.,Unaligned,3
60,tracheal structure,Aligned,0
60,visible pleural air collection accompanied by dependent opacification consistent with a hemopneumothorax.,Unaligned,0
60,visualized proximal humerus demonstrates normal trabecular pattern and smooth cortical bone surfaces.,Uncertain,2
60,well-defined costophrenic sulcus with normal contour and sharp margins.,Aligned,4
61,acute bronchitis (disorder),Uncertain,0
61,acute tracheobronchitis (disorder),Uncertain,0
61,atheroscleroses,Uncertain,0
61,bilateral hilar lymphadenopathy with prominent right paratracheal nodal enlargement is noted.,Uncertain,1
61,bilateral perihilar airspace opacities consistent with pulmonary edema.,Uncertain,0
61,bullous emphysema,Aligned,0
61,cardiac insufficiency,Uncertain,0
61,confluent airspace opacities identified throughout the right middle and lower lobes.,Uncertain,0
61,crowding of the pulmonary vascular markings within the affected lung zone.,Uncertain,0
61,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
61,"disease, forestier's",Uncertain,2
61,extraskeletal calcification,Uncertain,2
61,"fibroses, pulmonary",Uncertain,0
61,humeri,Uncertain,2
61,keeled chest,Aligned,2
61,large air filled bullae are identified within the apical lung regions.,Unaligned,0
61,localized upward displacement of the hemidiaphragm contour without associated mass effect.,Uncertain,3
61,lucent fat density noted along the inferior cardiac border on lateral view.,Uncertain,6
61,radiolucent gas collection identified between the liver dome and the diaphragm.,Uncertain,3
61,"sarcoid, boeck's",Uncertain,1
61,single focal pulmonary nodule noted within the peripheral lung parenchyma.,Uncertain,0
61,small focal nodular density identified in the left lower lung field.,Uncertain,0
61,solitary circumscribed mass lesion projecting over the right mid lung zone.,Uncertain,0
61,"spine, cervical",Aligned,2
61,the cervical spine demonstrates normal alignment and intact bony cortical margins throughout.,Uncertain,2
61,the left atrial appendage is located along the mid left heart border.,Uncertain,0
61,visible pleural air collection accompanied by dependent opacification consistent with a hemopneumothorax.,Unaligned,0
61,well-defined costophrenic sulcus with normal contour and sharp margins.,Uncertain,4
62,bilateral perihilar airspace opacities consistent with pulmonary edema.,Uncertain,0
62,calculus in biliary tract,Unaligned,5
62,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
62,cardiomegaly (disorder),Unaligned,0
62,"columns, spinal",Unaligned,2
62,confluent airspace opacities identified throughout the right middle and lower lobes.,Unaligned,0
62,dense calcified plaques identified along the margins of the thoracic aorta.,Unaligned,0
62,dense consolidation obscuring the normal vascular markings in the left lower lung.,Unaligned,0
62,dense pleural opacity causing obscuration of the underlying pulmonary vascular markings.,Unaligned,0
62,diffuse miliary pattern of tiny rounded opacities throughout the pulmonary parenchyma.,Uncertain,0
62,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
62,expansile lytic lesion noted within the mid portion of the right scapula.,Unaligned,2
62,gas filled structure noted superior to the left hemidiaphragm.,Unaligned,3
62,increased retrosternal lucency with posterior bowing of the sternal body on lateral view.,Unaligned,2
62,pericardial effusion,Unaligned,0
62,pulmonary vascular structures are clearly visible radiating from the bilateral hila.,Uncertain,0
62,small focal nodular density identified in the left lower lung field.,Uncertain,0
62,the cervical spine demonstrates normal alignment and intact bony cortical margins throughout.,Unaligned,2
62,the shoulder region demonstrates normal osseous alignment and intact cortical margins.,Unaligned,2
62,the thoracic spine shows an accentuated posterior curve on the lateral chest view.,Unaligned,2
62,the upper abdomen is partially included at the base of the image.,Uncertain,3
62,tracheal structure,Unaligned,0
62,visualized thoracic skeletal deformity with abnormal configuration of the bony thorax.,Unaligned,2
62,well-defined costophrenic sulcus with normal contour and sharp margins.,Unaligned,4
63,acute bronchitis (disorder),Uncertain,0
63,atheroscleroses,Uncertain,0
63,calculus in biliary tract,Uncertain,5
63,cardiac insufficiency,Uncertain,0
63,chronic irreversible airway obstruction,Uncertain,0
63,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Unaligned,1
63,cystic fibrosis (disorder),Uncertain,0
63,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
63,"disease, forestier's",Uncertain,2
63,forestiers disease,Uncertain,2
63,gallstone diseases,Uncertain,5
63,increased prominence of bronchovascular markings with bilateral hazy opacities.,Uncertain,0
63,layering opacity along the lateral chest wall indicates pleural effusion.,Uncertain,0
63,miliary lupoid of boeck,Uncertain,1
63,multiple avascular lucent spaces are present throughout the upper pulmonary lobes.,Uncertain,0
63,multiple small gas lucencies identified throughout the subcutaneous soft tissues of chest.,Uncertain,0
63,patchy consolidations with cavitation identified in the right upper lung field.,Unaligned,1
63,persistent hazy opacity noted within the right upper lobe lung parenchyma.,Uncertain,0
63,pleural effusions,Aligned,0
63,single focal pulmonary nodule noted within the peripheral lung parenchyma.,Uncertain,0
63,small focal nodular density identified in the left lower lung field.,Uncertain,0
64,bronchiectasis (disorder),Uncertain,0
64,bronchiolitis (disorder),Uncertain,0
64,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Unaligned,1
64,crowding of the pulmonary vascular markings within the affected lung zone.,Uncertain,0
64,expansile lytic lesion noted within the mid portion of the right scapula.,Unaligned,2
64,focal pulmonary opacity with smooth margins located in the left upper lobe.,Uncertain,0
64,gallstone diseases,Uncertain,5
64,large lobulated soft tissue density identified in the left lower lung field.,Unaligned,0
64,linear scarring and calcified granulomas present in the upper lung zones.,Uncertain,1
64,marked thoracic skeletal deformity with altered contour of the bony chest wall.,Uncertain,2
64,multiple ring shadows and tubular opacities consistent with widespread cystic bronchiectasis.,Uncertain,0
64,pulmonary vascular structures are clearly visible radiating from the bilateral hila.,Uncertain,0
64,single focal pulmonary nodule noted within the peripheral lung parenchyma.,Uncertain,0
64,small focal nodular density identified in the left lower lung field.,Uncertain,0
64,solitary circumscribed mass lesion projecting over the right mid lung zone.,Uncertain,0
64,the cervical spine demonstrates normal alignment and intact bony cortical margins throughout.,Aligned,2
64,the costophrenic angles are preserved and show no signs of pleural fluid accumulation.,Aligned,4
64,the pleural surfaces appear smooth and well defined along the lateral chest walls.,Aligned,0
64,the pulmonary artery segment maintains a normal contour along the left heart border.,Uncertain,0
64,the pulmonary artery trunk demonstrates normal caliber and smooth lateral mediastinal margins.,Unaligned,0
64,the thoracic spine shows an accentuated posterior curve on the lateral chest view.,Unaligned,2
64,visualized thoracic skeletal deformity with abnormal configuration of the bony thorax.,Uncertain,2
65,bronchiolitis (disorder),Uncertain,0
65,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
65,dense amorphous calcifications identified along the thoracic wall soft tissue planes.,Uncertain,2
65,diffuse bilateral peribronchial thickening with prominent central bronchiectasis throughout both lungs.,Uncertain,0
65,discrete radiopaque biliary calculus projected over the right hepatic shadow.,Unaligned,5
65,enlarged mediastinal lymph nodes causing subtle widening of the paratracheal stripe.,Uncertain,7
65,expansile lytic lesion noted within the mid portion of the right scapula.,Unaligned,2
65,gallstone diseases,Uncertain,5
65,globular heart shape suggesting an increase in the pericardial space.,Uncertain,0
65,heart structure (body structure),Aligned,0
65,"hernia, hiatus",Unaligned,3
65,increased retrosternal lucency with posterior bowing of the sternal body on lateral view.,Uncertain,2
65,localized expansile lucency with thin sclerotic margins identified in the clavicular head.,Uncertain,2
65,lower thoracic and upper lumbar vertebrae are identified on the lateral view.,Unaligned,2
65,pericardial effusion,Uncertain,0
65,pigeon breast,Aligned,2
65,pulmonary cicatrix,Uncertain,0
65,radiopaque calculus identified within the right upper quadrant biliary region.,Unaligned,5
65,"spine, cervical",Uncertain,2
65,the cervical spine demonstrates normal alignment and intact bony cortical margins throughout.,Unaligned,2
65,the heart ventricles occupy the inferior aspect of the central mediastinal shadow.,Uncertain,0
65,the pleural surfaces appear smooth and well defined along the lateral chest walls.,Uncertain,0
65,the proximal humerus is visualized within the lateral aspect of the thoracic cage.,Uncertain,2
65,the shoulder region demonstrates normal osseous alignment and intact cortical margins.,Uncertain,2
65,tuberculosis,Uncertain,1
65,visualized thoracic skeletal deformity with abnormal configuration of the bony thorax.,Uncertain,2
66,a solitary well-defined nodule with central dense calcification is noted.,Uncertain,0
66,besnier boeck disease,Uncertain,1
66,bilateral diaphragmatic domes are smooth with sharp costophrenic angles on frontal view.,Aligned,3
66,bronchiectasis (disorder),Uncertain,0
66,chronic irreversible airway obstruction,Uncertain,0
66,costophrenic angle,Aligned,4
66,crowding of the pulmonary vascular markings within the affected lung zone.,Uncertain,0
66,dense amorphous calcifications identified along the thoracic wall soft tissue planes.,Aligned,2
66,dense calcified plaques identified along the margins of the thoracic aorta.,Unaligned,0
66,dense pleural opacity causing obscuration of the underlying pulmonary vascular markings.,Unaligned,0
66,diffuse bilateral peribronchial thickening with prominent central bronchiectasis throughout both lungs.,Uncertain,0
66,expansile lytic lesion noted within the mid portion of the right scapula.,Unaligned,2
66,focal pulmonary opacity with smooth margins located in the left upper lobe.,Uncertain,0
66,forestiers disease,Uncertain,2
66,keeled chest,Aligned,2
66,multiple avascular lucent spaces are present throughout the upper pulmonary lobes.,Uncertain,0
66,multiple ring shadows and tubular opacities consistent with widespread cystic bronchiectasis.,Uncertain,0
66,multiple small dense pulmonary nodules scattered throughout both lung fields.,Uncertain,0
66,normal aortic arch shadow is visualized along the superior mediastinal border.,Unaligned,0
66,patchy opacification identified throughout the mid to lower zones of the lung.,Uncertain,0
66,"sarcoid, boeck's",Uncertain,1
66,single focal pulmonary nodule noted within the peripheral lung parenchyma.,Uncertain,0
66,small focal nodular density identified in the left lower lung field.,Uncertain,0
66,smooth tracheal walls are identified extending inferiorly toward the level of the carina.,Uncertain,0
66,solitary circumscribed mass lesion projecting over the right mid lung zone.,Aligned,0
